month,country,country_key,region,order_count,unique_customers,total_revenue,avg_order_value,fulfilled_orders,open_orders,orders_per_customer,avg_revenue,stddev_revenue,q1_revenue,q3_revenue,avg_orders,stddev_orders,avg_customers,stddev_customers,avg_aov,stddev_aov,avg_fulfillment_rate,stddev_fulfillment_rate,revenue_zscore,orders_zscore,customers_zscore,aov_zscore,revenue_upper_fence,revenue_lower_fence,revenue_iqr_outlier,revenue_mom_change,orders_mom_change,revenue_spike,orders_spike,expected_revenue,revenue_deviation_pct,correlation_breakdown,fulfillment_rate,fulfillment_anomaly,revenue_anomaly,orders_anomaly,customers_anomaly,aov_anomaly,revenue_component,orders_component,customers_component,aov_component,mom_component,deviation_component,anomaly_score,anomaly_severity,anomaly_types,country_code
1997-01-01,MOZAMBIQUE,16,AFRICA,745,664,113304988.73,152087.23319463,0,745,1.121988,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.6113491393933862,-0.904415086169208,-1.3161876091282725,0.5345238520955256,133120551.1575,101873332.7375,0,-1.29102283383975,-4.364569961489084,False,False,112025171.57614274,1.1424371289513071,False,0.0,False,False,False,False,False,3.668094836360317,3.617660344676832,3.9485628273848175,1.0690477041910513,0.0645511416919875,0.05712185644756536,12.42503871075257,Normal,None,MOZ
1997-02-01,MOZAMBIQUE,16,AFRICA,718,654,104931063.58,146143.54259053,0,718,1.097859,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-1.94131163929587,-1.6211563344016544,-1.6581578044714977,-1.3148794543895879,133120551.1575,101873332.7375,0,-7.390605871692591,-3.624161073825505,False,False,107965198.91499394,-2.810290135604585,False,0.0,False,False,False,False,False,11.64786983577522,6.484625337606618,4.974473413414493,2.6297589087791757,0.3695302935846295,0.14051450678022925,26.246772295940364,Minor,None,MOZ
1997-03-01,MOZAMBIQUE,16,AFRICA,800,708,116015252.89,145019.0661125,0,800,1.129944,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.18089990166289316,0.5556133824524424,0.18848125038191904,-1.6647648463208042,133120551.1575,101873332.7375,0,10.56330597616535,11.420612813370479,False,False,120295486.25626066,-3.5580997254898263,False,0.0,False,False,False,False,False,1.085399409977359,2.2224535298097696,0.5654437511457572,3.329529692641609,0.5281652988082675,0.17790498627449133,7.9088966686572535,Normal,None,MOZ
1997-04-01,MOZAMBIQUE,16,AFRICA,747,664,112654416.35,150809.12496653,0,747,1.125,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.7146742651108413,-0.8513231418556934,-1.3161876091282725,0.13683532142681165,133120551.1575,101873332.7375,0,-2.896891965737114,-6.6250000000000036,False,False,112325910.29178339,0.2924579532569626,False,0.0,False,False,False,False,False,4.288045590665048,3.405292567422774,3.9485628273848175,0.2736706428536233,0.1448445982868557,0.014622897662848132,12.075039124275966,Normal,None,MOZ
1997-05-01,MOZAMBIQUE,16,AFRICA,861,747,129315021.09,150191.66212544,0,861,1.15261,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,1.931394231202094,2.1749176840146363,1.522165012220498,-0.05529073223348844,133120551.1575,101873332.7375,0,14.789127030970594,15.261044176706818,False,False,129468017.08330053,-0.11817280958438464,False,0.0,False,False,True,False,False,11.588365387212564,8.699670736058545,4.566495036661493,0.11058146446697688,0.7394563515485296,0.005908640479219233,25.71047761642733,Minor,Order volume spike (Z=2.2),MOZ
1997-06-01,MOZAMBIQUE,16,AFRICA,766,704,114824205.82,149901.05198433,0,766,1.088068,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.37006423145377126,-0.3469496708773051,0.0516931722446289,-0.14571524987177178,133120551.1575,101873332.7375,0,-11.205825238132828,-11.03368176538908,False,False,115182928.09036958,-0.3114370126865893,False,0.0,False,False,False,False,False,2.2203853887226273,1.3877986835092206,0.1550795167338867,0.29143049974354357,0.5602912619066414,0.015571850634329466,4.630557201250249,Normal,None,MOZ
1997-07-01,MOZAMBIQUE,16,AFRICA,792,719,121898751.4,153912.56489899,0,792,1.10153,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,0.7535283678006973,0.3432456051983841,0.564648465259467,1.1024831747336956,133120551.1575,101873332.7375,0,6.161197048547562,3.394255874673635,False,False,119092531.39369805,2.356335845297558,False,0.0,False,False,False,False,False,4.521170206804183,1.3729824207935364,1.693945395778401,2.2049663494673912,0.3080598524273781,0.1178167922648779,10.218941017535768,Normal,None,MOZ
1997-08-01,MOZAMBIQUE,16,AFRICA,816,733,121794695.46,149258.20522059,0,816,1.113233,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,0.7370020082246147,0.9803489369605588,1.0434067387399826,-0.3457396134555543,133120551.1575,101873332.7375,0,-0.08536259707744298,3.0303030303030276,False,False,122701395.98138587,-0.7389488229811397,False,0.0,False,False,False,False,False,4.422012049347688,3.921395747842235,3.1302202162199473,0.6914792269111087,0.004268129853872149,0.036947441149056987,12.20632281132391,Normal,None,MOZ
1997-09-01,MOZAMBIQUE,16,AFRICA,791,725,118773296.08,150155.87367889,0,791,1.091034,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,0.257137691234796,0.31669963304162685,0.7698305824654023,-0.06642645173710447,133120551.1575,101873332.7375,0,-2.480731503608291,-3.0637254901960786,False,False,118942162.03587772,-0.1419731682923206,False,0.0,False,False,False,False,False,1.542826147408776,1.2667985321665076,2.3094917473962067,0.13285290347420894,0.12403657518041454,0.00709865841461603,5.38310456404073,Normal,None,MOZ
1997-10-01,MOZAMBIQUE,16,AFRICA,772,697,117293508.85,151934.59695596,0,772,1.107604,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,0.02211510762183268,-0.18767383793676143,-0.18768596449562885,0.48703047074572475,133120551.1575,101873332.7375,0,-1.2458921987003602,-2.402022756005062,False,False,116085144.23729153,1.040929587198881,False,0.0,False,False,False,False,False,0.13269064573099607,0.7506953517470457,0.5630578934868865,0.9740609414914495,0.06229460993501801,0.05204647935994405,2.53484592175134,Normal,None,MOZ
1997-11-01,MOZAMBIQUE,16,AFRICA,760,706,112152003.11,147568.42514474,0,760,1.076487,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.7944684783006387,-0.5062255038178487,0.12008721131327398,-0.8715215001092691,133120551.1575,101873332.7375,0,-4.383452921146025,-1.5544041450777257,False,False,114280711.94344762,-1.862701760644458,False,0.0,False,False,False,False,False,4.766810869803832,2.024902015271395,0.3602616339398219,1.7430430002185382,0.21917264605730127,0.09313508803222291,9.207325253323111,Normal,None,MOZ
1997-12-01,MOZAMBIQUE,16,AFRICA,776,698,112472613.81,144938.93532216,0,776,1.111748,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.7435484855338674,-0.08148994930973233,-0.1534889449613063,-1.6896978649580523,133120551.1575,101873332.7375,0,0.2858715770645226,2.1052631578947434,False,False,116686621.66857284,-3.611389033562017,False,0.0,False,False,False,False,False,4.461290913203205,0.3259597972389293,0.4604668348839189,3.3793957299161046,0.01429357885322613,0.18056945167810087,8.821976305773484,Normal,None,MOZ
1998-01-01,MOZAMBIQUE,16,AFRICA,849,763,131601206.32,155007.31015312,0,849,1.112713,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,2.294490457794343,1.856366018133549,2.0693173247696586,1.4431175764218163,133120551.1575,101873332.7375,0,17.007333485033005,9.407216494845372,False,False,127663584.78945662,3.0843733058548493,False,0.0,False,True,False,True,False,13.766942746766057,7.425464072534196,6.207951974308975,2.8862351528436325,0.8503666742516502,0.15421866529274247,31.291179285997252,Minor,"Revenue spike (Z=2.3), Customer count increase",MOZ
1998-02-01,MOZAMBIQUE,16,AFRICA,697,649,106806482.25,153237.42073171,0,697,1.07396,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-1.6434541282674857,-2.178621749693557,-1.8291429021431105,0.892409343760652,133120551.1575,101873332.7375,0,-18.84080303162984,-17.903415783274447,False,False,104807442.4007671,1.90734532151723,False,0.0,False,False,True,False,False,9.860724769604914,8.714486998774229,5.4874287064293314,1.784818687521304,0.9420401515814919,0.0953672660758615,26.88486657998713,Minor,Order volume drop (Z=-2.2),MOZ
1998-03-01,MOZAMBIQUE,16,AFRICA,771,705,116833837.09,151535.45666667,0,771,1.093617,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.05089082354106701,-0.21421981009351873,0.08589019177895144,0.36283635972400463,133120551.1575,101873332.7375,0,9.388339198859818,10.616929698708756,False,False,115934774.87947121,0.7754896763835348,False,0.0,False,False,False,False,False,0.30534494124640205,0.856879240374075,0.2576705753368543,0.7256727194480093,0.4694169599429908,0.038774483819176746,2.6537589201675083,Normal,None,MOZ
1998-04-01,MOZAMBIQUE,16,AFRICA,782,706,116960198.81,149565.47162404,0,782,1.107649,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.030821818144812947,0.07778588363081135,0.12008721131327398,-0.2501324326039418,133120551.1575,101873332.7375,0,0.10815507146499925,1.4267185473411104,False,False,117588837.81549479,-0.5346077205739267,False,0.0,False,False,False,False,False,0.18493090886887767,0.3111435345232454,0.3602616339398219,0.5002648652078836,0.005407753573249963,0.026730386028696335,1.3887390821417749,Normal,None,MOZ
1998-05-01,MOZAMBIQUE,16,AFRICA,813,732,120452161.67,148157.6404305,0,813,1.110656,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,0.5237782734086955,0.9007110204902871,1.00920971920566,-0.6881847872318466,133120551.1575,101873332.7375,0,2.9855992855079228,3.9641943734015417,False,False,122250287.90792489,-1.4708564443457028,False,0.0,False,False,False,False,False,3.1426696404521732,3.6028440819611482,3.0276291576169796,1.3763695744636932,0.14927996427539614,0.07354282221728514,11.372335240986676,Normal,None,MOZ
1998-06-01,MOZAMBIQUE,16,AFRICA,775,695,116338574.54,150114.28972903,0,775,1.115108,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,-0.12954935073199597,-0.10803592146648959,-0.2560800035642739,-0.07936546547290446,133120551.1575,101873332.7375,0,-3.4151210513513997,-4.674046740467408,False,False,116536252.31075251,-0.16962770539881628,False,0.0,False,False,False,False,False,0.7772961043919758,0.4321436858659584,0.7682400106928217,0.15873093094580892,0.17075605256756998,0.008481385269940814,2.315648169734076,Normal,None,MOZ
1998-07-01,MOZAMBIQUE,16,AFRICA,822,735,125070128.0,152153.44038929,0,822,1.118367,117154264.13,6296361.852769531,113591039.645,121402844.25,779.069767,37.67049833755853,702.488372,29.242314494581308,150369.35782032582,3213.842315117459,5.959113674419,21.32954137590389,1.2572123481940782,1.1396247699011026,1.1118007778086276,0.55512448777344,133120551.1575,101873332.7375,0,7.505295207994722,6.064516129032249,False,False,123603612.12830782,1.1864668406048287,False,0.0,False,False,False,False,False,7.543274089164469,4.5584990796044105,3.335402333425883,1.11024897554688,0.3752647603997361,0.059323342030241435,16.98201258017162,Normal,None,MOZ
1995-01-01,PERU,17,AMERICA,789,715,120412744.65,152614.37851711,789,0,1.103497,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,1.3334713831042766,1.1717326294526789,1.363102614650258,0.4481137966503224,125572851.49,100223275.17,0,,,False,False,119455480.17636238,0.8013566830289692,False,100.0,True,False,False,False,False,8.00082829862566,4.6869305178107155,4.089307843950774,0.8962275933006449,,0.04006783415144846,,,Fulfillment rate anomaly,PER
1995-02-01,PERU,17,AMERICA,694,634,108138660.91,155819.39612392,635,2,1.094637,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.9899958642502125,-1.603066094975489,-1.3607564640304879,1.6318741669687558,125572851.49,100223275.17,0,-10.193342719391296,-12.040557667934094,False,False,105072374.19821988,2.9182615651146717,False,91.49855907780979,True,False,False,False,False,5.939975185501274,6.412264379901956,4.0822693920914634,3.263748333937512,0.5096671359695648,0.1459130782557336,20.353837505657506,Normal,Fulfillment rate anomaly,PER
1995-03-01,PERU,17,AMERICA,757,678,114393905.48,151114.80248349,321,36,1.116519,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.1941133687039871,0.23706358543476974,0.11887068982078161,-0.1057485837331288,125572851.49,100223275.17,0,5.784466459415505,9.077809798270886,False,False,114610644.47846174,-0.18910896055773335,False,42.40422721268164,False,False,False,False,False,1.1646802122239226,0.9482543417390791,0.35661206946234486,0.21149716746625763,0.28922332297077524,0.009455448027886669,2.9797225618902665,Normal,None,PER
1995-04-01,PERU,17,AMERICA,727,652,109384813.26,150460.54093535,113,82,1.115031,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.7541009305206152,-0.6391886433320201,-0.7554544465458776,-0.3473974566958511,125572851.49,100223275.17,0,-4.378810391149523,-3.9630118890356725,False,False,110068611.0116799,-0.6212468254072329,False,15.543328748280604,False,False,False,False,False,4.524605583123692,2.5567545733280803,2.2663633396376324,0.6947949133917022,0.21894051955747615,0.031062341270361643,10.292521270308944,Normal,None,PER
1995-05-01,PERU,17,AMERICA,763,691,116820734.44,153107.12246396,41,275,1.104197,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.6535087682249746,0.4123140311881277,0.5560332580041113,0.6301067928060845,125572851.49,100223275.17,0,6.797946587270154,4.951856946354893,False,False,115519051.17181812,1.126812638242507,False,5.373525557011796,False,False,False,False,False,3.9210526093498475,1.649256124752511,1.6680997740123338,1.260213585612169,0.3398973293635077,0.05634063191212535,8.894860055002495,Normal,None,PER
1995-06-01,PERU,17,AMERICA,732,655,110243221.59,150605.49397541,3,645,1.117557,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.5916054089110109,-0.49314660520422177,-0.6545707769651092,-0.293859633996963,125572851.49,100223275.17,0,-5.630432715160039,-4.062909567496719,False,False,110825616.58947688,-0.5255057606710212,False,0.4098360655737705,False,False,False,False,False,3.549632453466065,1.9725864208168873,1.9637123308953277,0.587719267993926,0.28152163575800193,0.02627528803355106,8.38144739696376,Normal,None,PER
1995-07-01,PERU,17,AMERICA,744,667,114191482.38,153483.17524194,0,744,1.115442,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.15579495301441298,-0.14264571369750587,-0.25103609864203574,0.7690003747867311,125572851.49,100223275.17,0,3.5814091179988905,1.6393442622950838,False,False,112642429.97618961,1.375194413097996,False,0.0,False,False,False,False,False,0.9347697180864778,0.5705828547900235,0.7531082959261072,1.5380007495734622,0.17907045589994453,0.06875972065489981,4.044291794930915,Normal,None,PER
1995-08-01,PERU,17,AMERICA,752,693,115270718.21,153285.52953457,0,752,1.085137,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.36009281803585835,0.09102154730697143,0.6232890377246235,0.696000727218171,125572851.49,100223275.17,0,0.9451106225318862,1.0752688172043001,False,False,113853638.90066478,1.2446499936392834,False,0.0,False,False,False,False,False,2.1605569082151503,0.3640861892278857,1.8698671131738704,1.392001454436342,0.0472555311265943,0.062232499681964176,5.895999695861807,Normal,None,PER
1995-09-01,PERU,17,AMERICA,729,649,109050271.95,149588.85041152,0,729,1.123267,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.8174291424782163,-0.5807718280809008,-0.8563381161266459,-0.6693528478611144,125572851.49,100223275.17,0,-5.396380240008214,-3.0585106382978733,False,False,110371413.2427987,-1.1969959013684164,False,0.0,False,False,False,False,False,4.904574854869298,2.323087312323603,2.569014348379938,1.338705695722229,0.2698190120004107,0.05984979506842082,11.465051018363901,Normal,None,PER
1995-10-01,PERU,17,AMERICA,787,709,116985771.85,148647.7405972,0,787,1.110014,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.6847501239828436,1.1133158142015593,1.1613352754887214,-1.0169479749339367,125572851.49,100223275.17,0,7.276918945822031,7.956104252400542,False,False,119152677.94524358,-1.8185962184076014,False,0.0,False,False,False,False,False,4.1085007438970615,4.453263256806237,3.4840058264661637,2.0338959498678735,0.36384594729110153,0.09092981092038008,14.534441535248817,Normal,None,PER
1995-11-01,PERU,17,AMERICA,725,657,111385020.1,153634.51048276,0,725,1.103501,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.37546451422104543,-0.6976054585831394,-0.5873149972445969,0.8248954376826937,125572851.49,100223275.17,0,-4.787549512586309,-7.878017789072422,False,False,109765808.78056112,1.4751509030247565,False,0.0,False,False,False,False,False,2.2527870853262724,2.7904218343325575,1.7619449917337906,1.6497908753653876,0.2393774756293154,0.07375754515123782,8.768079807538562,Normal,None,PER
1995-12-01,PERU,17,AMERICA,767,696,112800843.83,147067.5929987,0,767,1.102011,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.1074510205570153,0.5291476616903663,0.7241727073053918,-1.6005691389436705,125572851.49,100223275.17,0,1.2711078462156689,5.79310344827586,False,False,116124655.63405569,-2.862279148133742,False,0.0,False,False,False,False,False,0.6447061233420918,2.1165906467614657,2.1725181219161755,3.2011382778873414,0.06355539231078344,0.14311395740668711,8.341622519624545,Normal,None,PER
1996-01-01,PERU,17,AMERICA,839,748,128358648.99,152990.04647199,0,839,1.121658,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,2.837620195812465,2.632153010730662,2.4728229800387105,0.586865245765803,125572851.49,100223275.17,1,13.792277284243436,9.38722294654497,False,False,127025535.95433211,1.0494842833390279,False,0.0,False,True,True,True,False,17.025721174874793,10.528612042922648,7.4184689401161314,1.173730491531606,0.6896138642121717,0.052474214166951395,36.8886207278243,Minor,"Revenue spike (Z=2.8), Order volume spike (Z=2.6), Customer count increase",PER
1996-02-01,PERU,17,AMERICA,710,640,105267458.74,148264.02639437,0,710,1.109375,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-1.533510504026341,-1.1357315729665343,-1.1589891248689512,-1.158671273387383,125572851.49,100223275.17,0,-17.989586546520098,-15.37544696066746,False,False,107494792.04717019,-2.072038342278771,False,0.0,False,False,False,False,False,9.201063024158046,4.542926291866137,3.4769673746068532,2.317342546774766,0.8994793273260049,0.10360191711393857,20.541380481845746,Normal,None,PER
1996-03-01,PERU,17,AMERICA,765,695,114498895.24,149671.75848366,0,765,1.100719,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.2139877865289716,0.47073084643924695,0.6905448174451357,-0.6387310846700794,125572851.49,100223275.17,0,8.76950637024565,7.746478873239426,False,False,115821853.4029369,-1.1422353589304284,False,0.0,False,False,False,False,False,1.2839267191738297,1.882923385756988,2.071634452335407,1.2774621693401589,0.4384753185122825,0.057111767946521425,7.011533813065188,Normal,None,PER
1996-04-01,PERU,17,AMERICA,708,642,109670740.51,154902.17586158,0,708,1.102804,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.6999752935627939,-1.1941483882176536,-1.091733345148439,1.2931025498942865,125572851.49,100223275.17,0,-4.216769707585167,-7.4509803921568585,False,False,107191989.81605141,2.3124402282318837,False,0.0,False,False,False,False,False,4.199851761376763,4.776593552870614,3.2752000354453172,2.5862050997885735,0.21083848537925834,0.11562201141159419,15.16431094627212,Normal,None,PER
1996-05-01,PERU,17,AMERICA,720,647,109787992.07,152483.32231944,0,720,1.112828,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.6777797337856191,-0.8436474967109376,-0.9235938958471582,0.3997087168290052,125572851.49,100223275.17,0,0.10691234458228838,1.6949152542372836,False,False,109008803.20276414,0.7147944425979134,False,0.0,False,False,False,False,False,4.066678402713714,3.3745899868437506,2.7707816875414744,0.7994174336580104,0.005345617229114418,0.03573972212989567,11.052552850115958,Normal,None,PER
1996-06-01,PERU,17,AMERICA,783,700,119524203.61,152649.04675607,0,783,1.118571,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,1.165271780746806,0.9964821836993208,0.8586842667464164,0.46091837135917213,125572851.49,100223275.17,0,8.868193466724739,8.749999999999991,False,False,118547073.483006,0.8242549548336786,False,0.0,False,False,False,False,False,6.991630684480836,3.9859287347972834,2.5760528002392493,0.9218367427183444,0.44340967333623693,0.04121274774168393,14.960071383313634,Normal,None,PER
1996-07-01,PERU,17,AMERICA,713,649,109607614.93,153727.3701683,0,713,1.098613,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.7119248794306392,-1.0481063500898553,-0.8563381161266459,0.8591927892819232,125572851.49,100223275.17,0,-8.29672014578503,-8.939974457215838,False,False,107948995.39384839,1.5364844574052758,False,0.0,False,False,False,False,False,4.271549276583835,4.192425400359421,2.569014348379938,1.7183855785638464,0.4148360072892515,0.0768242228702638,13.243034834046554,Normal,None,PER
1996-08-01,PERU,17,AMERICA,795,719,116967776.18,147129.27821384,0,795,1.105702,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.6813435682899786,1.3469830752060368,1.4976141740912827,-1.577785952679063,125572851.49,100223275.17,0,6.715009039016584,11.500701262272095,False,False,120363886.86971875,-2.8215362415096075,False,0.0,False,False,False,False,False,4.088061409739871,5.387932300824147,4.492842522273848,3.1555719053581264,0.3357504519508292,0.14107681207548037,17.6012354022223,Normal,None,PER
1996-09-01,PERU,17,AMERICA,769,691,115995186.68,150838.99438231,0,769,1.11288,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.4972337075264835,0.5875644769414856,0.5560332580041113,-0.20761719727707173,125572851.49,100223275.17,0,-0.8315020869536727,-3.2704402515723263,False,False,116427457.86517449,-0.37127941561264655,False,0.0,False,False,False,False,False,2.9834022451589006,2.350257907765943,1.6680997740123338,0.41523439455414346,0.041575104347683633,0.01856397078063233,7.477133396619637,Normal,None,PER
1996-10-01,PERU,17,AMERICA,744,661,113927845.37,153128.82442204,0,744,1.125567,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,0.1058888279706981,-0.14264571369750587,-0.4528034378035725,0.6381223237906352,125572851.49,100223275.17,0,-1.7822647380216328,-3.2509752925877766,False,False,112642429.97618961,1.1411467189425004,False,0.0,False,False,False,False,False,0.6353329678241886,0.5705828547900235,1.3584103134107175,1.2762446475812705,0.08911323690108162,0.057057335947125025,3.9867413564544067,Normal,None,PER
1996-11-01,PERU,17,AMERICA,743,676,110520064.87,148748.40493943,0,743,1.099112,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.5391993550371933,-0.17185412132306552,0.051614910100269355,-0.9797680047575327,125572851.49,100223275.17,0,-2.991174360344173,-0.13440860215053752,False,False,112491028.86063023,-1.7521077108043281,False,0.0,False,False,False,False,False,3.23519613022316,0.6874164852922622,0.15484473030080806,1.9595360095150653,0.14955871801720866,0.08760538554021641,6.2741574588887215,Normal,None,PER
1996-12-01,PERU,17,AMERICA,721,651,113093530.57,156856.49177531,0,721,1.107527,113368470.86488372,5282658.38650204,109729366.29,116066760.37,748.883721,34.23671748284289,674.465116,29.737221221896306,151401.11555939465,2707.488514713367,5.935569232558,21.227683160508168,-0.0520458213967105,-0.814439089085378,-0.7890823364061337,2.0149212771426632,125572851.49,100223275.17,0,2.328505419379767,-2.960969044414541,False,False,109160204.31832354,3.6032602506005116,False,0.0,False,False,False,False,True,0.312274928380263,3.257756356341512,2.367247009218401,4.0298425542853265,0.11642527096898836,0.1801630125300256,10.263709131724516,Normal,AOV shift,PER
